i	Addr	Addr	Data	Data
2351	000024bc	9404	00000013	  19
2352	000024c0	9408	00000013	  19
2353	000024c4	9412	00000013	  19
2354	000024c8	9416	00000013	  19
2355	000024cc	9420	00000013	  19
2356	000024d0	9424	00000013	  19
2357	000024d4	9428	00000013	  19
2358	000024d8	9432	00000013	  19
2359	000024dc	9436	00000013	  19
2360	000024e0	9440	00000013	  19
2361	000024e4	9444	00000013	  19
2362	000024e8	9448	00000013	  19
2363	000024ec	9452	00000013	  19
2364	000024f0	9456	00000013	  19
2365	000024f4	9460	00000013	  19
2366	000024f8	9464	00000013	  19
2367	000024fc	9468	00000013	  19
2368	00002500	9472	00000013	  19
2369	00002504	9476	00000013	  19
2370	00002508	9480	00000013	  19
2371	0000250c	9484	00000013	  19
2372	00002510	9488	00000013	  19
2373	00002514	9492	00000013	  19
2374	00002518	9496	00000013	  19
2375	0000251c	9500	00000013	  19
2376	00002520	9504	00000013	  19
2377	00002524	9508	00000013	  19
2378	00002528	9512	00000013	  19
2379	0000252c	9516	00000013	  19
2380	00002530	9520	00000013	  19
2381	00002534	9524	00000013	  19
2382	00002538	9528	00000013	  19
2383	0000253c	9532	00000013	  19
2384	00002540	9536	00000013	  19
2385	00002544	9540	00000013	  19
2386	00002548	9544	00000013	  19
2387	0000254c	9548	00000013	  19
2388	00002550	9552	00000013	  19
2389	00002554	9556	00000013	  19
2390	00002558	9560	00000013	  19
2391	0000255c	9564	00000013	  19
2392	00002560	9568	00000013	  19
2393	00002564	9572	00000013	  19
2394	00002568	9576	00000013	  19
2395	0000256c	9580	00000013	  19
2396	00002570	9584	00000013	  19
2397	00002574	9588	00000013	  19
2398	00002578	9592	00000013	  19
2399	0000257c	9596	00000013	  19
2400	00002580	9600	00000013	  19
2401	00002584	9604	00000013	  19
2402	00002588	9608	00000013	  19
2403	0000258c	9612	00000013	  19
2404	00002590	9616	00000013	  19
2405	00002594	9620	00000013	  19
2406	00002598	9624	00000013	  19
2407	0000259c	9628	00000013	  19
2408	000025a0	9632	00000013	  19
2409	000025a4	9636	00000013	  19
2410	000025a8	9640	00000013	  19
2411	000025ac	9644	00000013	  19
2412	000025b0	9648	00000013	  19
2413	000025b4	9652	00000013	  19
2414	000025b8	9656	00000013	  19
2415	000025bc	9660	00000013	  19
2416	000025c0	9664	00000013	  19
2417	000025c4	9668	00000013	  19
2418	000025c8	9672	00000013	  19
2419	000025cc	9676	00000013	  19
2420	000025d0	9680	00000013	  19
2421	000025d4	9684	00000013	  19
2422	000025d8	9688	00000013	  19
2423	000025dc	9692	00000013	  19
2424	000025e0	9696	00000013	  19
2425	000025e4	9700	00000013	  19
2426	000025e8	9704	00000013	  19
2427	000025ec	9708	00000013	  19
2428	000025f0	9712	00000013	  19
2429	000025f4	9716	00000013	  19
2430	000025f8	9720	00000013	  19
2431	000025fc	9724	00000013	  19
2432	00002600	9728	00000013	  19
2433	00002604	9732	00000013	  19
2434	00002608	9736	00000013	  19
2435	0000260c	9740	00000013	  19
2436	00002610	9744	00000013	  19
2437	00002614	9748	00000013	  19
2438	00002618	9752	00000013	  19
2439	0000261c	9756	00000013	  19
2440	00002620	9760	00000013	  19
2441	00002624	9764	00000013	  19
2442	00002628	9768	00000013	  19
2443	0000262c	9772	00000013	  19
2444	00002630	9776	00000013	  19
2445	00002634	9780	00000013	  19
2446	00002638	9784	00000013	  19
2447	0000263c	9788	00000013	  19
2448	00002640	9792	00000013	  19
2449	00002644	9796	00000013	  19
2450	00002648	9800	00000013	  19
2451	0000264c	9804	00000013	  19
2452	00002650	9808	00000013	  19
2453	00002654	9812	00000013	  19
2454	00002658	9816	00000013	  19
2455	0000265c	9820	00000013	  19
2456	00002660	9824	00000013	  19
2457	00002664	9828	00000013	  19
2458	00002668	9832	00000013	  19
2459	0000266c	9836	00000013	  19
2460	00002670	9840	00000013	  19
2461	00002674	9844	00000013	  19
2462	00002678	9848	00000013	  19
2463	0000267c	9852	00000013	  19
2464	00002680	9856	00000013	  19
2465	00002684	9860	00000013	  19
2466	00002688	9864	00000013	  19
2467	0000268c	9868	00000013	  19
2468	00002690	9872	00000013	  19
2469	00002694	9876	00000013	  19
2470	00002698	9880	00000013	  19
2471	0000269c	9884	00000013	  19
2472	000026a0	9888	00000013	  19
2473	000026a4	9892	00000013	  19
2474	000026a8	9896	00000013	  19
2475	000026ac	9900	00000013	  19
2476	000026b0	9904	00000013	  19
2477	000026b4	9908	00000013	  19
2478	000026b8	9912	00000013	  19
2479	000026bc	9916	00000013	  19
2480	000026c0	9920	00000013	  19
2481	000026c4	9924	00000013	  19
2482	000026c8	9928	00000013	  19
2483	000026cc	9932	00000013	  19
2484	000026d0	9936	00000013	  19
2485	000026d4	9940	00000013	  19
2486	000026d8	9944	00000013	  19
2487	000026dc	9948	00000013	  19
2488	000026e0	9952	00000013	  19
2489	000026e4	9956	00000013	  19
2490	000026e8	9960	00000013	  19
2491	000026ec	9964	00000013	  19
2492	000026f0	9968	00000013	  19
2493	000026f4	9972	00000013	  19
2494	000026f8	9976	00000013	  19
2495	000026fc	9980	00000013	  19
2496	00002700	9984	00000013	  19
2497	00002704	9988	00000013	  19
2498	00002708	9992	00000013	  19
2499	0000270c	9996	00000013	  19
2500	00002710	10000	00000013	  19
2501	00002714	10004	00000013	  19
2502	00002718	10008	00000013	  19
2503	0000271c	10012	00000013	  19
2504	00002720	10016	00000013	  19
2505	00002724	10020	00000013	  19
2506	00002728	10024	00000013	  19
2507	0000272c	10028	00000013	  19
2508	00002730	10032	00000013	  19
2509	00002734	10036	00000013	  19
2510	00002738	10040	00000013	  19
2511	0000273c	10044	00000013	  19
2512	00002740	10048	00000013	  19
2513	00002744	10052	00000013	  19
2514	00002748	10056	00000013	  19
2515	0000274c	10060	00000013	  19
2516	00002750	10064	00000013	  19
2517	00002754	10068	00000013	  19
2518	00002758	10072	00000013	  19
2519	0000275c	10076	00000013	  19
2520	00002760	10080	00000013	  19
2521	00002764	10084	00000013	  19
2522	00002768	10088	00000013	  19
2523	0000276c	10092	00000013	  19
2524	00002770	10096	00000013	  19
2525	00002774	10100	00000013	  19
2526	00002778	10104	00000013	  19
2527	0000277c	10108	00000013	  19
2528	00002780	10112	00000013	  19
2529	00002784	10116	00000013	  19
2530	00002788	10120	00000013	  19
2531	0000278c	10124	00000013	  19
2532	00002790	10128	00000013	  19
2533	00002794	10132	00000013	  19
2534	00002798	10136	00000013	  19
2535	0000279c	10140	00000013	  19
2536	000027a0	10144	00000013	  19
2537	000027a4	10148	00000013	  19
2538	000027a8	10152	00000013	  19
2539	000027ac	10156	00000013	  19
2540	000027b0	10160	00000013	  19
2541	000027b4	10164	00000013	  19
2542	000027b8	10168	00000013	  19
2543	000027bc	10172	00000013	  19
2544	000027c0	10176	00000013	  19
2545	000027c4	10180	00000013	  19
2546	000027c8	10184	00000013	  19
2547	000027cc	10188	00000013	  19
2548	000027d0	10192	00000013	  19
2549	000027d4	10196	00000013	  19
2550	000027d8	10200	00000013	  19
2551	000027dc	10204	00000013	  19
2552	000027e0	10208	00000013	  19
2553	000027e4	10212	00000013	  19
2554	000027e8	10216	00000013	  19
2555	000027ec	10220	00000013	  19
2556	000027f0	10224	00000013	  19
2557	000027f4	10228	00000013	  19
2558	000027f8	10232	00000013	  19
2559	000027fc	10236	00000013	  19
2560	00002800	10240	00000013	  19
2561	00002804	10244	00000013	  19
2562	00002808	10248	00000013	  19
2563	0000280c	10252	00000013	  19
2564	00002810	10256	00000013	  19
2565	00002814	10260	00000013	  19
2566	00002818	10264	00000013	  19
2567	0000281c	10268	00000013	  19
2568	00002820	10272	00000013	  19
2569	00002824	10276	00000013	  19
2570	00002828	10280	00000013	  19
2571	0000282c	10284	00000013	  19
2572	00002830	10288	00000013	  19
2573	00002834	10292	00000013	  19
2574	00002838	10296	00000013	  19
2575	0000283c	10300	00000013	  19
2576	00002840	10304	00000013	  19
2577	00002844	10308	00000013	  19
2578	00002848	10312	00000013	  19
2579	0000284c	10316	00000013	  19
2580	00002850	10320	00000013	  19
2581	00002854	10324	00000013	  19
2582	00002858	10328	00000013	  19
2583	0000285c	10332	00000013	  19
2584	00002860	10336	00000013	  19
2585	00002864	10340	00000013	  19
2586	00002868	10344	00000013	  19
2587	0000286c	10348	00000013	  19
2588	00002870	10352	00000013	  19
2589	00002874	10356	00000013	  19
2590	00002878	10360	00000013	  19
2591	0000287c	10364	00000013	  19
2592	00002880	10368	00000013	  19
2593	00002884	10372	00000013	  19
2594	00002888	10376	00000013	  19
2595	0000288c	10380	00000013	  19
2596	00002890	10384	00000013	  19
2597	00002894	10388	00000013	  19
2598	00002898	10392	00000013	  19
2599	0000289c	10396	00000013	  19
2600	000028a0	10400	00000013	  19
2601	000028a4	10404	00000013	  19
2602	000028a8	10408	00000013	  19
2603	000028ac	10412	00000013	  19
2604	000028b0	10416	00000013	  19
2605	000028b4	10420	00000013	  19
2606	000028b8	10424	00000013	  19
2607	000028bc	10428	00000013	  19
2608	000028c0	10432	00000013	  19
2609	000028c4	10436	00000013	  19
2610	000028c8	10440	00000013	  19
2611	000028cc	10444	00000013	  19
2612	000028d0	10448	00000013	  19
2613	000028d4	10452	00000013	  19
2614	000028d8	10456	00000013	  19
2615	000028dc	10460	00000013	  19
2616	000028e0	10464	00000013	  19
2617	000028e4	10468	00000013	  19
2618	000028e8	10472	00000013	  19
2619	000028ec	10476	00000013	  19
2620	000028f0	10480	00000013	  19
2621	000028f4	10484	00000013	  19
2622	000028f8	10488	00000013	  19
2623	000028fc	10492	00000013	  19
2624	00002900	10496	00000013	  19
2625	00002904	10500	00000013	  19
2626	00002908	10504	00000013	  19
2627	0000290c	10508	00000013	  19
2628	00002910	10512	00000013	  19
2629	00002914	10516	00000013	  19
2630	00002918	10520	00000013	  19
2631	0000291c	10524	00000013	  19
2632	00002920	10528	00000013	  19
2633	00002924	10532	00000013	  19
2634	00002928	10536	00000013	  19
2635	0000292c	10540	00000013	  19
2636	00002930	10544	00000013	  19
2637	00002934	10548	00000013	  19
2638	00002938	10552	00000013	  19
2639	0000293c	10556	00000013	  19
2640	00002940	10560	00000013	  19
2641	00002944	10564	00000013	  19
2642	00002948	10568	00000013	  19
2643	0000294c	10572	00000013	  19
2644	00002950	10576	00000013	  19
2645	00002954	10580	00000013	  19
2646	00002958	10584	00000013	  19
2647	0000295c	10588	00000013	  19
2648	00002960	10592	00000013	  19
2649	00002964	10596	00000013	  19
2650	00002968	10600	00000013	  19
2651	0000296c	10604	00000013	  19
2652	00002970	10608	00000013	  19
2653	00002974	10612	00000013	  19
2654	00002978	10616	00000013	  19
2655	0000297c	10620	00000013	  19
2656	00002980	10624	00000013	  19
2657	00002984	10628	00000013	  19
2658	00002988	10632	00000013	  19
2659	0000298c	10636	00000013	  19
2660	00002990	10640	00000013	  19
2661	00002994	10644	00000013	  19
2662	00002998	10648	00000013	  19
2663	0000299c	10652	00000013	  19
2664	000029a0	10656	00000013	  19
2665	000029a4	10660	00000013	  19
2666	000029a8	10664	00000013	  19
2667	000029ac	10668	00000013	  19
2668	000029b0	10672	00000013	  19
2669	000029b4	10676	00000013	  19
2670	000029b8	10680	00000013	  19
2671	000029bc	10684	00000013	  19
2672	000029c0	10688	00000013	  19
2673	000029c4	10692	00000013	  19
2674	000029c8	10696	00000013	  19
2675	000029cc	10700	00000013	  19
2676	000029d0	10704	00000013	  19
2677	000029d4	10708	00000013	  19
2678	000029d8	10712	00000013	  19
2679	000029dc	10716	00000013	  19
2680	000029e0	10720	00000013	  19
2681	000029e4	10724	00000013	  19
2682	000029e8	10728	00000013	  19
2683	000029ec	10732	00000013	  19
2684	000029f0	10736	00000013	  19
2685	000029f4	10740	00000013	  19
2686	000029f8	10744	00000013	  19
2687	000029fc	10748	00000013	  19
2688	00002a00	10752	00000013	  19
2689	00002a04	10756	00000013	  19
2690	00002a08	10760	00000013	  19
2691	00002a0c	10764	00000013	  19
2692	00002a10	10768	00000013	  19
2693	00002a14	10772	00000013	  19
2694	00002a18	10776	00000013	  19
2695	00002a1c	10780	00000013	  19
2696	00002a20	10784	00000013	  19
2697	00002a24	10788	00000013	  19
2698	00002a28	10792	00000013	  19
2699	00002a2c	10796	00000013	  19
2700	00002a30	10800	00000013	  19
2701	00002a34	10804	00000013	  19
2702	00002a38	10808	00000013	  19
2703	00002a3c	10812	00000013	  19
2704	00002a40	10816	00000013	  19
2705	00002a44	10820	00000013	  19
2706	00002a48	10824	00000013	  19
2707	00002a4c	10828	00000013	  19
2708	00002a50	10832	00000013	  19
2709	00002a54	10836	00000013	  19
2710	00002a58	10840	00000013	  19
2711	00002a5c	10844	00000013	  19
2712	00002a60	10848	00000013	  19
2713	00002a64	10852	00000013	  19
2714	00002a68	10856	00000013	  19
2715	00002a6c	10860	00000013	  19
2716	00002a70	10864	00000013	  19
2717	00002a74	10868	00000013	  19
2718	00002a78	10872	00000013	  19
2719	00002a7c	10876	00000013	  19
2720	00002a80	10880	00000013	  19
2721	00002a84	10884	00000013	  19
2722	00002a88	10888	00000013	  19
2723	00002a8c	10892	00000013	  19
2724	00002a90	10896	00000013	  19
2725	00002a94	10900	00000013	  19
2726	00002a98	10904	00000013	  19
2727	00002a9c	10908	00000013	  19
2728	00002aa0	10912	00000013	  19
2729	00002aa4	10916	00000013	  19
2730	00002aa8	10920	00000013	  19
2731	00002aac	10924	00000013	  19
2732	00002ab0	10928	00000013	  19
2733	00002ab4	10932	00000013	  19
2734	00002ab8	10936	00000013	  19
2735	00002abc	10940	00000013	  19
2736	00002ac0	10944	00000013	  19
2737	00002ac4	10948	00000013	  19
2738	00002ac8	10952	00000013	  19
2739	00002acc	10956	00000013	  19
2740	00002ad0	10960	00000013	  19
2741	00002ad4	10964	00000013	  19
2742	00002ad8	10968	00000013	  19
2743	00002adc	10972	00000013	  19
2744	00002ae0	10976	00000013	  19
2745	00002ae4	10980	00000013	  19
2746	00002ae8	10984	00000013	  19
2747	00002aec	10988	00000013	  19
2748	00002af0	10992	00000013	  19
2749	00002af4	10996	00000013	  19
2750	00002af8	11000	00000013	  19
2751	00002afc	11004	00000013	  19
2752	00002b00	11008	00000013	  19
2753	00002b04	11012	00000013	  19
2754	00002b08	11016	00000013	  19
2755	00002b0c	11020	00000013	  19
2756	00002b10	11024	00000013	  19
2757	00002b14	11028	00000013	  19
2758	00002b18	11032	00000013	  19
2759	00002b1c	11036	00000013	  19
2760	00002b20	11040	00000013	  19
2761	00002b24	11044	00000013	  19
2762	00002b28	11048	00000013	  19
2763	00002b2c	11052	00000013	  19
2764	00002b30	11056	00000013	  19
2765	00002b34	11060	00000013	  19
2766	00002b38	11064	00000013	  19
2767	00002b3c	11068	00000013	  19
2768	00002b40	11072	00000013	  19
2769	00002b44	11076	00000013	  19
2770	00002b48	11080	00000013	  19
2771	00002b4c	11084	00000013	  19
2772	00002b50	11088	00000013	  19
2773	00002b54	11092	00000013	  19
2774	00002b58	11096	00000013	  19
2775	00002b5c	11100	00000013	  19
2776	00002b60	11104	00000013	  19
2777	00002b64	11108	00000013	  19
2778	00002b68	11112	00000013	  19
2779	00002b6c	11116	00000013	  19
2780	00002b70	11120	00000013	  19
2781	00002b74	11124	00000013	  19
2782	00002b78	11128	00000013	  19
2783	00002b7c	11132	00000013	  19
2784	00002b80	11136	00000013	  19
2785	00002b84	11140	00000013	  19
2786	00002b88	11144	00000013	  19
2787	00002b8c	11148	00000013	  19
2788	00002b90	11152	00000013	  19
2789	00002b94	11156	00000013	  19
2790	00002b98	11160	00000013	  19
2791	00002b9c	11164	00000013	  19
2792	00002ba0	11168	00000013	  19
2793	00002ba4	11172	00000013	  19
2794	00002ba8	11176	00000013	  19
2795	00002bac	11180	00000013	  19
2796	00002bb0	11184	00000013	  19
2797	00002bb4	11188	00000013	  19
2798	00002bb8	11192	00000013	  19
2799	00002bbc	11196	00000013	  19
2800	00002bc0	11200	00000013	  19
2801	00002bc4	11204	00000013	  19
2802	00002bc8	11208	00000013	  19
2803	00002bcc	11212	00000013	  19
2804	00002bd0	11216	00000013	  19
2805	00002bd4	11220	00000013	  19
2806	00002bd8	11224	00000013	  19
2807	00002bdc	11228	00000013	  19
2808	00002be0	11232	00000013	  19
2809	00002be4	11236	00000013	  19
2810	00002be8	11240	00000013	  19
2811	00002bec	11244	00000013	  19
2812	00002bf0	11248	00000013	  19
2813	00002bf4	11252	00000013	  19
2814	00002bf8	11256	00000013	  19
2815	00002bfc	11260	00000013	  19
2816	00002c00	11264	00000013	  19
2817	00002c04	11268	00000013	  19
2818	00002c08	11272	00000013	  19
2819	00002c0c	11276	00000013	  19
2820	00002c10	11280	00000013	  19
2821	00002c14	11284	00000013	  19
2822	00002c18	11288	00000013	  19
2823	00002c1c	11292	00000013	  19
2824	00002c20	11296	00000013	  19
2825	00002c24	11300	00000013	  19
2826	00002c28	11304	00000013	  19
2827	00002c2c	11308	00000013	  19
2828	00002c30	11312	00000013	  19
2829	00002c34	11316	00000013	  19
2830	00002c38	11320	00000013	  19
2831	00002c3c	11324	00000013	  19
2832	00002c40	11328	00000013	  19
2833	00002c44	11332	00000013	  19
2834	00002c48	11336	00000013	  19
2835	00002c4c	11340	00000013	  19
2836	00002c50	11344	00000013	  19
2837	00002c54	11348	00000013	  19
2838	00002c58	11352	00000013	  19
2839	00002c5c	11356	00000013	  19
2840	00002c60	11360	00000013	  19
2841	00002c64	11364	00000013	  19
2842	00002c68	11368	00000013	  19
2843	00002c6c	11372	00000013	  19
2844	00002c70	11376	00000013	  19
2845	00002c74	11380	00000013	  19
2846	00002c78	11384	00000013	  19
2847	00002c7c	11388	00000013	  19
2848	00002c80	11392	00000013	  19
2849	00002c84	11396	00000013	  19
2850	00002c88	11400	00000013	  19
2851	00002c8c	11404	00000013	  19
2852	00002c90	11408	00000013	  19
2853	00002c94	11412	00000013	  19
2854	00002c98	11416	00000013	  19
2855	00002c9c	11420	00000013	  19
2856	00002ca0	11424	00000013	  19
2857	00002ca4	11428	00000013	  19
2858	00002ca8	11432	00000013	  19
2859	00002cac	11436	00000013	  19
2860	00002cb0	11440	00000013	  19
2861	00002cb4	11444	00000013	  19
2862	00002cb8	11448	00000013	  19
2863	00002cbc	11452	00000013	  19
2864	00002cc0	11456	00000013	  19
2865	00002cc4	11460	00000013	  19
2866	00002cc8	11464	00000013	  19
2867	00002ccc	11468	00000013	  19
2868	00002cd0	11472	00000013	  19
2869	00002cd4	11476	00000013	  19
2870	00002cd8	11480	00000013	  19
2871	00002cdc	11484	00000013	  19
2872	00002ce0	11488	00000013	  19
2873	00002ce4	11492	00000013	  19
2874	00002ce8	11496	00000013	  19
2875	00002cec	11500	00000013	  19
2876	00002cf0	11504	00000013	  19
2877	00002cf4	11508	00000013	  19
2878	00002cf8	11512	00000013	  19
2879	00002cfc	11516	00000013	  19
2880	00002d00	11520	00000013	  19
2881	00002d04	11524	00000013	  19
2882	00002d08	11528	00000013	  19
2883	00002d0c	11532	00000013	  19
2884	00002d10	11536	00000013	  19
2885	00002d14	11540	00000013	  19
2886	00002d18	11544	00000013	  19
2887	00002d1c	11548	00000013	  19
2888	00002d20	11552	00000013	  19
2889	00002d24	11556	00000013	  19
2890	00002d28	11560	00000013	  19
2891	00002d2c	11564	00000013	  19
2892	00002d30	11568	00000013	  19
2893	00002d34	11572	00000013	  19
2894	00002d38	11576	00000013	  19
2895	00002d3c	11580	00000013	  19
2896	00002d40	11584	00000013	  19
2897	00002d44	11588	00000013	  19
2898	00002d48	11592	00000013	  19
2899	00002d4c	11596	00000013	  19
2900	00002d50	11600	00000013	  19
2901	00002d54	11604	00000013	  19
2902	00002d58	11608	00000013	  19
2903	00002d5c	11612	00000013	  19
2904	00002d60	11616	00000013	  19
2905	00002d64	11620	00000013	  19
2906	00002d68	11624	00000013	  19
2907	00002d6c	11628	00000013	  19
2908	00002d70	11632	00000013	  19
2909	00002d74	11636	00000013	  19
2910	00002d78	11640	00000013	  19
2911	00002d7c	11644	00000013	  19
2912	00002d80	11648	00000013	  19
2913	00002d84	11652	00000013	  19
2914	00002d88	11656	00000013	  19
2915	00002d8c	11660	00000013	  19
2916	00002d90	11664	00000013	  19
2917	00002d94	11668	00000013	  19
2918	00002d98	11672	00000013	  19
2919	00002d9c	11676	00000013	  19
2920	00002da0	11680	00000013	  19
2921	00002da4	11684	00000013	  19
2922	00002da8	11688	00000013	  19
2923	00002dac	11692	00000013	  19
2924	00002db0	11696	00000013	  19
2925	00002db4	11700	00000013	  19
2926	00002db8	11704	00000013	  19
2927	00002dbc	11708	00000013	  19
2928	00002dc0	11712	00000013	  19
2929	00002dc4	11716	00000013	  19
2930	00002dc8	11720	00000013	  19
2931	00002dcc	11724	00000013	  19
2932	00002dd0	11728	00000013	  19
2933	00002dd4	11732	00000013	  19
2934	00002dd8	11736	00000013	  19
2935	00002ddc	11740	00000013	  19
2936	00002de0	11744	00000013	  19
2937	00002de4	11748	00000013	  19
2938	00002de8	11752	00000013	  19
2939	00002dec	11756	00000013	  19
2940	00002df0	11760	00000013	  19
2941	00002df4	11764	00000013	  19
2942	00002df8	11768	00000013	  19
2943	00002dfc	11772	00000013	  19
2944	00002e00	11776	00000013	  19
2945	00002e04	11780	00000013	  19
2946	00002e08	11784	00000013	  19
2947	00002e0c	11788	00000013	  19
2948	00002e10	11792	00000013	  19
2949	00002e14	11796	00000013	  19
2950	00002e18	11800	00000013	  19
2951	00002e1c	11804	00000013	  19
2952	00002e20	11808	00000013	  19
2953	00002e24	11812	00000013	  19
2954	00002e28	11816	00000013	  19
2955	00002e2c	11820	00000013	  19
2956	00002e30	11824	00000013	  19
2957	00002e34	11828	00000013	  19
2958	00002e38	11832	00000013	  19
2959	00002e3c	11836	00000013	  19
2960	00002e40	11840	00000013	  19
2961	00002e44	11844	00000013	  19
2962	00002e48	11848	00000013	  19
2963	00002e4c	11852	00000013	  19
2964	00002e50	11856	00000013	  19
2965	00002e54	11860	00000013	  19
2966	00002e58	11864	00000013	  19
2967	00002e5c	11868	00000013	  19
2968	00002e60	11872	00000013	  19
2969	00002e64	11876	00000013	  19
2970	00002e68	11880	00000013	  19
2971	00002e6c	11884	00000013	  19
2972	00002e70	11888	00000013	  19
2973	00002e74	11892	00000013	  19
2974	00002e78	11896	00000013	  19
2975	00002e7c	11900	00000013	  19
2976	00002e80	11904	00000013	  19
2977	00002e84	11908	00000013	  19
2978	00002e88	11912	00000013	  19
2979	00002e8c	11916	00000013	  19
2980	00002e90	11920	00000013	  19
2981	00002e94	11924	00000013	  19
2982	00002e98	11928	00000013	  19
2983	00002e9c	11932	00000013	  19
2984	00002ea0	11936	00000013	  19
2985	00002ea4	11940	00000013	  19
2986	00002ea8	11944	00000013	  19
2987	00002eac	11948	00000013	  19
2988	00002eb0	11952	00000013	  19
2989	00002eb4	11956	00000013	  19
2990	00002eb8	11960	00000013	  19
2991	00002ebc	11964	00000013	  19
2992	00002ec0	11968	00000013	  19
2993	00002ec4	11972	00000013	  19
2994	00002ec8	11976	00000013	  19
2995	00002ecc	11980	00000013	  19
2996	00002ed0	11984	00000013	  19
2997	00002ed4	11988	00000013	  19
2998	00002ed8	11992	00000013	  19
2999	00002edc	11996	00000013	  19
3000	00002ee0	12000	00000013	  19
3001	00002ee4	12004	00000013	  19
3002	00002ee8	12008	00000013	  19
3003	00002eec	12012	00000013	  19
3004	00002ef0	12016	00000013	  19
3005	00002ef4	12020	00000013	  19
3006	00002ef8	12024	00000013	  19
3007	00002efc	12028	00000013	  19
3008	00002f00	12032	00000013	  19
3009	00002f04	12036	00000013	  19
3010	00002f08	12040	00000013	  19
3011	00002f0c	12044	00000013	  19
3012	00002f10	12048	00000013	  19
3013	00002f14	12052	00000013	  19
3014	00002f18	12056	00000013	  19
3015	00002f1c	12060	00000013	  19
3016	00002f20	12064	00000013	  19
3017	00002f24	12068	00000013	  19
3018	00002f28	12072	00000013	  19
3019	00002f2c	12076	00000013	  19
3020	00002f30	12080	00000013	  19
3021	00002f34	12084	00000013	  19
3022	00002f38	12088	00000013	  19
3023	00002f3c	12092	00000013	  19
3024	00002f40	12096	00000013	  19
3025	00002f44	12100	00000013	  19
3026	00002f48	12104	00000013	  19
3027	00002f4c	12108	00000013	  19
3028	00002f50	12112	00000013	  19
3029	00002f54	12116	00000013	  19
3030	00002f58	12120	00000013	  19
3031	00002f5c	12124	00000013	  19
3032	00002f60	12128	00000013	  19
3033	00002f64	12132	00000013	  19
3034	00002f68	12136	00000013	  19
3035	00002f6c	12140	00000013	  19
3036	00002f70	12144	00000013	  19
3037	00002f74	12148	00000013	  19
3038	00002f78	12152	00000013	  19
3039	00002f7c	12156	00000013	  19
3040	00002f80	12160	00000013	  19
3041	00002f84	12164	00000013	  19
3042	00002f88	12168	00000013	  19
3043	00002f8c	12172	00000013	  19
3044	00002f90	12176	00000013	  19
3045	00002f94	12180	00000013	  19
3046	00002f98	12184	00000013	  19
3047	00002f9c	12188	00000013	  19
3048	00002fa0	12192	00000013	  19
3049	00002fa4	12196	00000013	  19
3050	00002fa8	12200	00000013	  19
3051	00002fac	12204	00000013	  19
3052	00002fb0	12208	00000013	  19
3053	00002fb4	12212	00000013	  19
3054	00002fb8	12216	00000013	  19
3055	00002fbc	12220	00000013	  19
3056	00002fc0	12224	00000013	  19
3057	00002fc4	12228	00000013	  19
3058	00002fc8	12232	00000013	  19
3059	00002fcc	12236	00000013	  19
3060	00002fd0	12240	00000013	  19
3061	00002fd4	12244	00000013	  19
3062	00002fd8	12248	00000013	  19
3063	00002fdc	12252	00000013	  19
3064	00002fe0	12256	00000013	  19
3065	00002fe4	12260	00000013	  19
3066	00002fe8	12264	00000013	  19
3067	00002fec	12268	00000013	  19
3068	00002ff0	12272	00000013	  19
3069	00002ff4	12276	00000013	  19
3070	00002ff8	12280	00000013	  19
3071	00002ffc	12284	00000013	  19
3072	00003000	12288	00000013	  19
3073	00003004	12292	00000013	  19
3074	00003008	12296	00000013	  19
3075	0000300c	12300	00000013	  19
3076	00003010	12304	00000013	  19
3077	00003014	12308	00000013	  19
3078	00003018	12312	00000013	  19
3079	0000301c	12316	00000013	  19
3080	00003020	12320	00000013	  19
3081	00003024	12324	00000013	  19
3082	00003028	12328	00000013	  19
3083	0000302c	12332	00000013	  19
3084	00003030	12336	00000013	  19
3085	00003034	12340	00000013	  19
3086	00003038	12344	00000013	  19
3087	0000303c	12348	00000013	  19
3088	00003040	12352	00000013	  19
3089	00003044	12356	00000013	  19
3090	00003048	12360	00000013	  19
3091	0000304c	12364	00000013	  19
3092	00003050	12368	00000013	  19
3093	00003054	12372	00000013	  19
3094	00003058	12376	00000013	  19
3095	0000305c	12380	00000013	  19
3096	00003060	12384	00000013	  19
3097	00003064	12388	00000013	  19
3098	00003068	12392	00000013	  19
3099	0000306c	12396	00000013	  19
3100	00003070	12400	00000013	  19
3101	00003074	12404	00000013	  19
3102	00003078	12408	00000013	  19
3103	0000307c	12412	00000013	  19
3104	00003080	12416	00000013	  19
3105	00003084	12420	00000013	  19
3106	00003088	12424	00000013	  19
3107	0000308c	12428	00000013	  19
3108	00003090	12432	00000013	  19
3109	00003094	12436	00000013	  19
3110	00003098	12440	00000013	  19
3111	0000309c	12444	00000013	  19
3112	000030a0	12448	00000013	  19
3113	000030a4	12452	00000013	  19
3114	000030a8	12456	00000013	  19
3115	000030ac	12460	00000013	  19
3116	000030b0	12464	00000013	  19
3117	000030b4	12468	00000013	  19
3118	000030b8	12472	00000013	  19
3119	000030bc	12476	00000013	  19
3120	000030c0	12480	00000013	  19
3121	000030c4	12484	00000013	  19
3122	000030c8	12488	00000013	  19
3123	000030cc	12492	00000013	  19
3124	000030d0	12496	00000013	  19
3125	000030d4	12500	00000013	  19
3126	000030d8	12504	00000013	  19
3127	000030dc	12508	00000013	  19
